Date,Location,MinTemp,MaxTemp,Rainfall,Evaporation,Sunshine,WindGustSpeed,WindSpeed9am,WindSpeed3pm,Humidity9am,Humidity3pm,Pressure9am,Pressure3pm,Cloud9am,Cloud3pm,Temp9am,Temp3pm,RainToday,RainTomorrow,latitude,longitude
3/11/2018,3,17.4,27.2,0,7,11.3,33,20,15,62,43,1023.9,1019.8,1,0,20.6,26.4,No,No,-33.8607,151.205
3/12/2018,3,18.3,27,0,7.8,10.1,26,15,15,71,49,1018.8,1015.9,7,2,20.7,26.3,No,Yes,-33.8607,151.205
3/14/2018,3,18.6,25.6,16.6,2.2,7.3,41,9,24,88,65,1020.3,1016.4,6,4,19.8,25.2,Yes,No,-33.8607,151.205
3/15/2018,3,19.6,29.7,0.2,7,9.7,43,2,17,70,56,1013,1009.7,1,3,23.6,28.2,No,No,-33.8607,151.205
3/16/2018,3,22,26.2,0,7.6,6.7,33,13,19,64,53,1017.8,1016.3,7,5,23.1,25.2,No,No,-33.8607,151.205
3/17/2018,3,20.5,31.9,0,6.4,10,26,13,15,70,58,1016.3,1013,5,1,23.6,27.6,No,No,-33.8607,151.205
3/18/2018,3,20.2,38.4,0,7.4,10.7,61,6,35,56,17,1012.9,1007.9,0,1,23.6,38,No,No,-33.8607,151.205
3/19/2018,3,21.7,28.4,0,13,10.4,59,15,20,70,55,1016.4,1012.9,1,0,22.6,27.7,No,No,-33.8607,151.205
3/20/2018,3,19.6,27.6,0,8,5.8,61,26,37,65,64,1019.5,1020,7,7,22.9,26.9,No,Yes,-33.8607,151.205
3/21/2018,3,18.7,22.2,12.4,9.4,0,59,30,30,76,79,1026.9,1027.1,7,8,20.3,19.5,Yes,Yes,-33.8607,151.205
3/22/2018,3,18,23.3,6.4,4.4,0.9,56,33,24,63,53,1027.2,1025.9,8,8,20.6,21.9,Yes,Yes,-33.8607,151.205
3/23/2018,3,18,24.8,5.4,7,0.2,44,22,17,62,50,1024.9,1022.1,8,7,22.1,23.9,Yes,No,-33.8607,151.205
3/24/2018,3,17.1,25.6,0,4.4,6.1,39,7,26,77,63,1020.8,1015.3,7,4,19.1,25.1,No,No,-33.8607,151.205
3/25/2018,3,19.1,32.4,1,4,6.8,61,11,30,56,33,1010.1,1004.6,6,7,25.6,31.9,No,Yes,-33.8607,151.205
3/26/2018,3,18.4,26.4,14.2,9.2,10.4,54,11,20,76,20,1006.3,1007.8,3,1,21.3,25.8,Yes,Yes,-33.8607,151.205
3/27/2018,3,14,24.7,2,7,9.2,39,24,19,42,43,1018.7,1016.9,1,3,17.1,24.3,Yes,No,-33.8607,151.205
3/28/2018,3,17,26.8,0,5,10.8,30,11,24,68,55,1018.2,1015.1,2,1,19.8,26.1,No,No,-33.8607,151.205
3/29/2018,3,19.8,27,0,6.6,10.5,31,7,19,77,50,1017,1014.7,1,1,21.4,26.7,No,No,-33.8607,151.205
3/30/2018,3,19.8,29.3,0,7.4,10.8,39,9,19,79,64,1014,1011.4,0,1,21.7,26.9,No,No,-33.8607,151.205
3/31/2018,3,20.1,25.6,0,7.2,7.1,33,13,15,62,57,1020.2,1018.1,2,7,22.8,24.7,No,No,-33.8607,151.205
4/1/2018,3,19.7,27.1,0,2.8,10.2,39,9,17,60,63,1016.6,1012.7,1,1,25.3,26.4,No,No,-33.8607,151.205
4/2/2018,3,20.5,30.4,0,7,7.1,44,6,17,71,51,1014.4,1012.2,7,6,22.7,27.4,No,No,-33.8607,151.205
4/3/2018,3,20.9,26.7,0,6.4,4.8,41,17,17,61,50,1022.6,1020.2,7,4,22.4,24.9,No,No,-33.8607,151.205
4/5/2018,3,18.6,26.5,0,3.6,10.4,39,9,20,70,58,1018.1,1014.5,1,1,22.5,25.8,No,No,-33.8607,151.205
4/6/2018,3,19.6,26.9,0,7.4,8.5,24,13,20,70,65,1018.6,1016.7,7,6,23.3,24.7,No,No,-33.8607,151.205
4/7/2018,3,20.5,26.6,0,4,10.3,28,2,22,65,57,1021.1,1016.6,5,0,24.6,25.7,No,No,-33.8607,151.205
4/8/2018,3,21,26.2,0,6.6,8.9,28,7,20,77,67,1020.8,1016.3,5,0,22.1,25.1,No,No,-33.8607,151.205
4/9/2018,3,18.5,35.4,0,4.4,10,48,20,28,57,21,1017.3,1013,1,4,23.7,33,No,No,-33.8607,151.205
4/10/2018,3,19,24,0,7.4,4.2,28,4,15,68,53,1023,1020.9,5,7,21,23.3,No,No,-33.8607,151.205
4/11/2018,3,19.5,26.5,0,6.2,10.4,35,17,19,57,58,1021.7,1017.5,0,0,23.2,26.5,No,No,-33.8607,151.205
4/12/2018,3,19.2,34.6,0,5.2,10.5,39,4,20,65,25,1016.9,1011.6,0,1,23.4,34.2,No,No,-33.8607,151.205
4/13/2018,3,22.7,32.6,0,11.2,10.2,37,20,24,32,26,1012.7,1008.5,1,3,26.3,31.7,No,No,-33.8607,151.205
4/14/2018,3,23.2,30.5,0,12.4,8.6,67,28,33,49,25,1006.3,999.2,3,2,23.7,30.4,No,No,-33.8607,151.205
4/15/2018,3,18.8,24.5,0,14.8,10,69,31,31,33,29,1005.3,1005.5,6,4,20,24.3,No,No,-33.8607,151.205
4/16/2018,3,17.8,29.9,0,8,10.1,39,11,19,46,29,1011.8,1009.8,1,2,22.2,29.6,No,No,-33.8607,151.205
4/17/2018,3,18.5,22.9,0,7.2,3.1,41,17,28,66,56,1021.5,1021.5,6,5,20.4,20.4,No,No,-33.8607,151.205
4/18/2018,3,17.4,22.2,0,4.4,2,24,9,19,64,48,1026.1,1022.6,6,7,19.2,21,No,No,-33.8607,151.205
4/19/2018,3,15.3,24.2,0,4.8,6.5,26,13,15,64,66,1021.6,1017.6,6,7,18.8,21.2,No,No,-33.8607,151.205
4/20/2018,3,16.4,25.7,0,3.6,10,30,13,15,75,56,1021.2,1019.3,3,1,19.5,24.8,No,No,-33.8607,151.205
4/21/2018,3,16.6,23.8,0,2.8,8.1,30,15,20,76,56,1023.8,1021.4,3,5,19.2,22.4,No,No,-33.8607,151.205
4/22/2018,3,15.1,24.7,0,4.6,9.9,24,9,19,69,52,1023.9,1021.4,1,2,18.9,23.2,No,No,-33.8607,151.205
4/23/2018,3,15.4,23.9,0,3.8,10,24,13,17,73,58,1021.3,1018.7,1,1,19,23.1,No,No,-33.8607,151.205
4/24/2018,3,16,25.1,0,3.8,10.4,22,11,15,70,50,1020.2,1017,1,1,19.1,23.3,No,No,-33.8607,151.205
4/25/2018,3,15.2,25.2,0,4,5.7,28,20,13,73,70,1016.8,1013.8,7,6,17.4,22.9,No,No,-33.8607,151.205
5/3/2018,3,14,25.7,0,2.8,9.3,26,9,17,76,52,1020.3,1016.3,1,6,16.7,25.1,No,No,-33.8607,151.205
5/4/2018,3,16.6,26.8,0,6.8,7.8,67,15,35,48,27,1013.7,1013.3,5,1,22.3,24.6,No,No,-33.8607,151.205
5/5/2018,3,12.6,22.9,0,7.6,10.3,31,19,13,49,33,1027.5,1026.6,0,0,14.8,21,No,No,-33.8607,151.205
5/6/2018,3,10.4,22.5,0,3.8,10,26,20,11,62,43,1032,1028.9,0,1,13.5,21.7,No,No,-33.8607,151.205
5/7/2018,3,12.3,25.7,0,5.2,10,41,11,22,71,53,1026.4,1020.4,0,1,15.5,22.9,No,No,-33.8607,151.205
5/9/2018,3,13.3,25.3,0,8.6,7.9,30,13,13,74,58,1021.7,1016.3,3,0,16.5,22.6,No,No,-33.8607,151.205
5/10/2018,3,14.9,25.9,0,3,5.9,61,6,30,47,20,1011.8,1005.1,6,6,18.4,24.3,No,No,-33.8607,151.205
5/11/2018,3,10.1,16.5,0,8,10,59,28,31,46,31,1009.7,1007.7,1,1,11.7,16.4,No,Yes,-33.8607,151.205
5/12/2018,3,11.1,16.8,3.6,6.4,1.7,67,28,35,57,57,1008.1,1010.5,8,7,15.1,16.2,Yes,No,-33.8607,151.205
5/13/2018,3,13.7,18,0.8,3.6,2.8,59,24,19,65,70,1019.3,1019.8,5,7,15.3,16.1,No,Yes,-33.8607,151.205
5/14/2018,3,13.4,19.8,13.4,2,7.3,52,17,20,72,50,1025.4,1023.7,5,5,15.7,19.2,Yes,No,-33.8607,151.205
5/15/2018,3,10.8,20.6,0.2,3.6,9.8,33,20,15,68,47,1023.5,1020.8,1,3,13.3,20.5,No,No,-33.8607,151.205
5/16/2018,3,11.6,19.2,0,4.6,7.7,39,15,19,66,58,1027,1025.7,6,2,14.3,18.2,No,No,-33.8607,151.205
5/17/2018,3,9.4,19.9,0,3.2,9.8,24,17,15,71,58,1027.2,1022.5,1,1,12.6,17.7,No,No,-33.8607,151.205
5/18/2018,3,9.4,21.4,0,2.6,9.8,30,24,19,57,36,1021.7,1019.7,1,1,12.3,20.8,No,No,-33.8607,151.205
5/19/2018,3,10.3,20.1,0,3.4,7.8,31,20,17,66,52,1024.1,1020.2,6,2,12.4,18.6,No,No,-33.8607,151.205
5/20/2018,3,9.2,21.9,0,3.4,9.8,39,19,2,58,28,1020.4,1017.3,0,0,11.6,21.6,No,No,-33.8607,151.205
5/22/2018,3,11.7,24.6,0,5.2,9.7,35,24,20,52,30,1019.7,1017.4,1,2,14.4,23.6,No,No,-33.8607,151.205
5/23/2018,3,13.2,20.9,0,3.4,9.7,28,17,13,64,55,1025.5,1022.9,1,0,15.2,19.5,No,No,-33.8607,151.205
5/24/2018,3,11,19.5,0,3,5.5,30,20,20,73,63,1025,1022.6,2,5,13.6,18.6,No,No,-33.8607,151.205
5/25/2018,3,13.5,19.3,0,3.4,5.3,26,13,15,54,54,1029.2,1027.9,6,3,17.4,19.3,No,No,-33.8607,151.205
5/26/2018,3,10,20.1,0,3.6,9.1,26,17,17,79,55,1031,1027.1,0,1,11.8,18.8,No,No,-33.8607,151.205
5/27/2018,3,10.4,20.7,0,2.6,7.6,26,17,17,78,55,1029.4,1026.2,2,6,12.1,19.4,No,No,-33.8607,151.205
5/28/2018,3,12,21.1,0,2.6,4.5,20,11,17,76,59,1026,1021.9,7,7,13.6,19,No,No,-33.8607,151.205
5/29/2018,3,11.5,25.6,0,2.4,9.5,41,15,17,77,47,1020.6,1016.2,1,1,13.1,22.9,No,Yes,-33.8607,151.205
5/30/2018,3,13.1,17.7,3.4,4.6,5.2,50,24,26,60,65,1018,1018.2,1,7,14.5,14.5,Yes,Yes,-33.8607,151.205
5/31/2018,3,9.5,18.2,1.6,3.1,8.7,65,24,28,53,31,1020.1,1020,1,1,12.2,17.1,Yes,No,-33.8607,151.205
6/1/2018,3,11.7,16.4,0,5,3.2,57,30,24,67,55,1023.2,1022,6,5,12.9,15.6,No,No,-33.8607,151.205
6/2/2018,3,10.9,16,0.4,3.8,1.1,70,31,24,62,70,1019,1017.6,7,7,14,15.5,No,No,-33.8607,151.205
6/3/2018,3,13.3,19.4,0.4,0.8,5.6,43,24,24,70,64,1020.5,1018.8,6,2,15.6,17,No,Yes,-33.8607,151.205
6/4/2018,3,10.7,18.9,3.6,3,4.8,48,17,24,76,65,1020.1,1019.6,3,6,12.8,16.1,Yes,Yes,-33.8607,151.205
6/5/2018,3,10.8,15.1,2.8,2,0.1,35,17,20,82,80,1025.7,1025.6,7,7,11.3,14.8,Yes,Yes,-33.8607,151.205
6/7/2018,3,10.2,19.5,16.6,1.2,5.4,26,15,17,92,46,1032.4,1029.2,5,1,11.3,19.2,Yes,No,-33.8607,151.205
6/8/2018,3,11.2,17,0,2.8,0,22,9,11,70,60,1026.2,1021.4,8,8,14,17,No,Yes,-33.8607,151.205
6/9/2018,3,12.5,15.5,6.8,0.4,0.2,26,17,13,82,74,1022.8,1020.8,8,8,13.4,15.1,Yes,Yes,-33.8607,151.205
6/10/2018,3,10.2,17.1,4,0.4,2.5,46,20,26,86,77,1025.2,1024.1,3,7,12.3,15.2,Yes,Yes,-33.8607,151.205
6/11/2018,3,10.3,18.9,11.4,2.8,6.4,37,22,22,81,62,1023.9,1020.6,1,6,11.9,17.3,Yes,No,-33.8607,151.205
6/12/2018,3,8.5,18.2,0,2.6,5.4,26,11,11,85,56,1014.5,1008.4,7,1,10.7,18.1,No,No,-33.8607,151.205
6/13/2018,3,10.7,19.7,0,0.8,8,26,15,13,66,44,1010.8,1009.2,7,6,12.5,18.8,No,No,-33.8607,151.205
6/14/2018,3,10.6,19.7,0,2.8,9.6,39,15,20,64,31,1014.7,1013.6,1,1,12.2,19.6,No,No,-33.8607,151.205
6/15/2018,3,11.6,20.1,0.2,4.6,8,59,22,31,45,30,1015,1011.7,1,2,14.2,19.8,No,No,-33.8607,151.205
6/16/2018,3,9,18.1,0,6,9.3,50,6,31,46,28,1016.4,1012,1,2,12.1,16.8,No,No,-33.8607,151.205
6/17/2018,3,9.1,15.8,0,4.4,9.1,61,19,35,48,31,1011.8,1009.9,1,2,10.8,15,No,No,-33.8607,151.205
6/18/2018,3,9.9,16.4,0.2,4.4,2.2,67,24,28,64,55,1015.4,1016.4,7,5,11.3,15.3,No,Yes,-33.8607,151.205
6/19/2018,3,9,14.7,15,3.2,0.8,70,22,19,85,74,1021.4,1021.3,7,7,11.5,14,Yes,Yes,-33.8607,151.205
6/20/2018,3,11.1,18,43,4.4,5.9,43,22,13,85,69,1027.7,1026.2,6,5,11.5,15.2,Yes,Yes,-33.8607,151.205
6/21/2018,3,10.1,16.1,6,2.2,0.2,28,19,4,88,70,1028.8,1026.6,8,6,10.4,15.8,Yes,No,-33.8607,151.205
6/22/2018,3,8.2,19.2,0.2,0.2,8.9,24,17,13,88,57,1028.8,1025.8,1,1,9.7,17.7,No,No,-33.8607,151.205
6/25/2018,3,6.4,18.4,0,1.6,9.2,28,22,13,71,43,1031.4,1029.1,1,1,8.6,16.9,No,No,-33.8607,151.205
6/26/2018,3,6.8,18.5,0,2.6,4.3,26,20,9,76,56,1034.5,1031.8,5,3,9.1,17.7,No,No,-33.8607,151.205
6/27/2018,3,9,16.7,1,1.4,2.9,37,13,11,87,71,1032.7,1028.8,6,6,10.7,16.1,No,Yes,-33.8607,151.205
6/28/2018,3,10.7,20.3,22.4,2.8,4.3,59,0,9,88,66,1025.3,1021.3,7,7,13.8,17.7,Yes,Yes,-33.8607,151.205
6/29/2018,3,6.3,15.4,8.8,1.2,7.6,35,17,15,90,51,1022.1,1019.9,1,7,7.6,14.4,Yes,No,-33.8607,151.205
6/30/2018,3,7.5,19.5,0,2.6,9.4,41,7,20,70,31,1022,1020.9,2,2,10.9,19.2,No,No,-33.8607,151.205
7/1/2018,3,7.6,19.1,0,4,9.1,33,24,15,66,49,1031.4,1029.2,3,2,8.8,17.9,No,No,-33.8607,151.205
7/2/2018,3,8.8,17.4,0,3.6,2,30,17,17,75,60,1032.2,1029.4,7,6,11.8,15.9,No,Yes,-33.8607,151.205
7/3/2018,3,8.7,19.1,9.8,1,6.8,24,17,0,89,52,1029.8,1026.9,2,2,10.2,18.9,Yes,No,-33.8607,151.205
7/4/2018,3,9.3,18.9,0,1.8,8,28,15,17,85,69,1028.2,1024.7,1,1,10.4,18.6,No,No,-33.8607,151.205
7/5/2018,3,10.4,25.2,0,2.6,9,33,13,20,91,41,1022.2,1016.5,1,1,11.2,24.7,No,No,-33.8607,151.205
7/6/2018,3,11.1,24.8,0,3.8,8.4,65,20,35,58,33,1010.8,1007.4,1,6,19.4,22.7,No,No,-33.8607,151.205
7/7/2018,3,9.2,17.5,0,7,8.5,65,17,30,49,39,1011,1008.1,1,7,11.6,15.1,No,No,-33.8607,151.205
7/8/2018,3,8.8,18.2,0,4.4,9.6,65,11,26,49,32,1015.2,1013.9,1,1,10.9,17.6,No,No,-33.8607,151.205
7/9/2018,3,10.5,17.2,0,4.6,7.9,43,20,24,53,37,1023.8,1023.9,3,3,12.1,16,No,No,-33.8607,151.205
7/10/2018,3,7.4,18.5,0,3.4,8.3,35,26,13,65,34,1028.7,1025.2,4,1,9,17.5,No,No,-33.8607,151.205
7/11/2018,3,6.7,16.2,0,4,8.7,26,20,15,72,63,1025.6,1022.4,1,4,8.2,15.5,No,No,-33.8607,151.205
7/12/2018,3,7.7,19.5,0,1.2,8.2,41,20,9,87,29,1021.2,1016.2,3,1,8.8,19,No,No,-33.8607,151.205
7/13/2018,3,7.4,18.4,0,3,9.5,43,20,19,55,32,1017.3,1014.8,1,1,9.3,17.9,No,No,-33.8607,151.205
7/14/2018,3,6.2,17.5,0,3.4,9.5,37,24,13,61,34,1020.2,1016.9,1,1,8.6,16.4,No,No,-33.8607,151.205
7/15/2018,3,5.1,17.2,0,2.6,9.6,31,22,7,63,22,1017.9,1013.7,0,0,6.7,16.8,No,No,-33.8607,151.205
7/16/2018,3,4.6,17.8,0,3.4,8.3,35,13,13,52,26,1013.6,1011.3,0,5,8,17.6,No,No,-33.8607,151.205
7/17/2018,3,8,22.3,0,3,9.7,46,4,28,34,15,1016.1,1011.2,0,0,13.1,22.2,No,No,-33.8607,151.205
7/18/2018,3,12,21.5,0,6.8,9.2,30,19,2,43,20,1018.3,1016.3,0,0,13.6,21,No,No,-33.8607,151.205
7/19/2018,3,7,20.4,0,3.8,6.9,20,15,7,56,31,1016.9,1013,6,3,10.1,19.9,No,No,-33.8607,151.205
7/20/2018,3,10.1,19.4,0,4,9.5,74,30,43,29,28,1005.4,1008.6,3,1,17.1,15.8,No,No,-33.8607,151.205
7/21/2018,3,9.1,18.6,0,6.2,9.7,39,17,9,48,23,1021.4,1020.7,1,1,11.3,17.7,No,No,-33.8607,151.205
7/22/2018,3,5.8,16.9,0,3.6,9.7,28,20,19,59,34,1025.8,1020.9,1,1,8,15.8,No,No,-33.8607,151.205
7/23/2018,3,5.4,20.5,0,3.8,9.5,30,17,13,64,22,1020.5,1015,1,0,7.1,20.2,No,No,-33.8607,151.205
7/24/2018,3,7.1,23.9,0,2.6,9.7,39,13,24,25,14,1013.9,1010.7,0,0,16,23.7,No,No,-33.8607,151.205
7/25/2018,3,12.1,22.7,0,6.8,9.3,37,6,11,41,28,1017.2,1014.4,0,2,14.7,22.4,No,No,-33.8607,151.205
7/26/2018,3,8.8,20.6,0,2,9,28,13,17,61,38,1019.7,1016.1,1,6,11.7,17.6,No,No,-33.8607,151.205
7/27/2018,3,7,20.8,0,3.6,9.9,28,19,6,67,25,1018.1,1014.2,1,1,9.9,20.1,No,No,-33.8607,151.205
7/28/2018,3,8.3,20.6,0,3.6,6.5,26,13,17,51,38,1017.7,1013.6,1,6,11.7,18.9,No,Yes,-33.8607,151.205
7/29/2018,3,11.7,24.5,1.4,5.4,9.2,65,20,26,62,24,1008.8,1003.9,1,6,17.2,24.2,Yes,No,-33.8607,151.205
7/30/2018,3,10,19.9,0,8,9.9,48,33,11,41,22,1016.1,1014.7,0,0,12.2,18.7,No,No,-33.8607,151.205
1/1/2013,1,11.7,35.6,0,12.2,13.5,56,7,35,26,6,1012.8,1009.4,3,2,22.5,34.7,No,No,-35.1583,147.4573
1/2/2013,1,16.5,34.1,0,14.4,13.6,39,13,28,43,3,1011.7,1010.3,2,3,21.4,32.2,No,No,-35.1583,147.4573
1/3/2013,1,15.9,35.2,0,13.6,13.7,33,17,9,50,18,1015.7,1011.7,1,1,21,32.7,No,No,-35.1583,147.4573
1/4/2013,1,18.7,39.3,0,11,13.6,39,20,20,24,12,1012.4,1008.5,0,0,28.6,37.6,No,No,-35.1583,147.4573
1/5/2013,1,24.9,43.5,0,14.8,11.8,61,13,15,25,14,1012.2,1010.3,1,2,32.8,41.7,No,Yes,-35.1583,147.4573
1/6/2013,1,25.2,42.7,1.8,15.8,12.6,50,17,11,35,14,1016.6,1013.7,1,1,31.6,41.4,Yes,No,-35.1583,147.4573
1/7/2013,1,20.6,40,0,14.2,13.6,69,28,19,42,14,1018.7,1013,1,1,26,38.6,No,No,-35.1583,147.4573
1/8/2013,1,26,41.3,0.4,16.4,10.3,78,28,48,15,11,1004.7,997.2,3,7,34.5,38.4,No,No,-35.1583,147.4573
1/9/2013,1,12.7,25.9,0,22.2,13.3,56,28,24,37,19,1002,1001.9,0,1,17.2,23.6,No,No,-35.1583,147.4573
1/10/2013,1,10.6,32.8,0,12,13.6,33,22,7,49,17,1007.5,1005.4,0,1,19.7,31.1,No,No,-35.1583,147.4573
1/11/2013,1,17.1,38.2,0,8.2,12.2,37,19,19,49,11,1007.6,1004.5,3,1,24.7,36.2,No,No,-35.1583,147.4573
1/12/2013,1,18.9,32.1,0,10.6,2.8,41,9,17,21,15,1006.4,1008.5,6,7,27.3,30,No,No,-35.1583,147.4573
1/13/2013,1,19.2,31,0,8.6,2.5,61,17,44,37,22,1009.7,1008.8,7,8,23,26.7,No,No,-35.1583,147.4573
1/14/2013,1,8.9,29,0,7.4,13,41,30,17,42,13,1015.7,1013.8,0,1,16.7,26.3,No,No,-35.1583,147.4573
1/15/2013,1,14.6,31.2,0,10.4,13.2,35,20,11,44,20,1018.2,1013.6,1,0,19.3,29.2,No,No,-35.1583,147.4573
1/16/2013,1,13,36.1,0,8.8,13.6,35,11,13,32,10,1013.3,1010.4,4,4,23.5,34.5,No,No,-35.1583,147.4573
1/17/2013,1,16.4,39.4,0,10.6,12,35,17,17,42,8,1009.4,1005.3,1,1,25,36.9,No,No,-35.1583,147.4573
1/18/2013,1,24.4,44.1,0,11.6,11.6,78,7,44,17,10,1001,998.2,2,3,32.9,43,No,No,-35.1583,147.4573
1/19/2013,1,18.7,31.1,0,21.4,9.4,31,9,9,45,19,1009.9,1009.2,3,7,21.6,29.4,No,No,-35.1583,147.4573
1/20/2013,1,18.5,33.7,0,8.6,12.4,41,28,13,54,33,1014.3,1010.6,3,3,21.7,32,No,No,-35.1583,147.4573
1/21/2013,1,21.3,35.8,0,8.2,10.5,56,20,20,52,30,1012.5,1007.9,1,4,24.4,33.9,No,No,-35.1583,147.4573
1/22/2013,1,17.9,37.6,0,10,13.4,54,7,28,43,5,1008.7,1006.2,1,1,26.7,36.6,No,No,-35.1583,147.4573
1/23/2013,1,12.8,34.6,0,14.8,13.4,54,13,19,46,10,1012.8,1010.5,0,1,23.9,33,No,No,-35.1583,147.4573
1/24/2013,1,19.6,35.8,0,12,13.2,41,26,11,50,24,1015,1010.9,0,2,23.9,33.6,No,No,-35.1583,147.4573
1/25/2013,1,21.9,36.1,0,10.2,9,50,20,7,50,25,1010.3,1006.9,6,7,26.2,35,No,No,-35.1583,147.4573
1/26/2013,1,24.9,37.1,0,11.6,11.3,57,28,35,46,41,1009.1,1004.4,2,7,28.7,28.3,No,No,-35.1583,147.4573
1/27/2013,1,19,33.2,0.6,11.2,9,30,9,20,52,17,1007.9,1004.9,6,1,19.8,31.3,No,No,-35.1583,147.4573
1/28/2013,1,17.3,31.9,0,7.8,5.1,43,24,11,55,38,1006.5,1003.6,2,7,26,30.6,No,Yes,-35.1583,147.4573
1/29/2013,1,19.6,31.5,10.2,5.4,11.5,54,13,28,68,27,1004.6,1003.6,3,2,23.3,30.9,Yes,No,-35.1583,147.4573
1/30/2013,1,10.7,30,0,12,13.3,30,4,9,58,21,1013.6,1012.2,0,0,15.9,27.6,No,No,-35.1583,147.4573
1/31/2013,1,12.9,33.6,0,8.4,13.1,46,11,13,44,11,1012.1,1006.7,1,1,20.2,32.6,No,No,-35.1583,147.4573
3/1/2013,1,16.4,28.6,1,3.2,6.8,43,26,11,49,34,1014.5,1013.8,6,3,18.8,26.1,No,No,-35.1583,147.4573
3/2/2013,1,10.7,26.5,0,8,12.2,41,11,19,46,28,1021.3,1018.6,1,1,16.7,25.2,No,No,-35.1583,147.4573
3/3/2013,1,11.9,28.4,0,9.4,9.6,52,17,31,57,30,1020.7,1018.3,3,4,16.8,26.8,No,No,-35.1583,147.4573
3/4/2013,1,16.2,29.1,0,9.2,12,56,31,19,48,30,1020.3,1017.3,0,1,20.4,28.2,No,No,-35.1583,147.4573
3/5/2013,1,17.6,29.5,0,10.6,12,56,33,19,50,31,1020,1016.8,1,1,21.1,28.1,No,No,-35.1583,147.4573
3/6/2013,1,17.8,30.5,0,9.4,11.8,33,22,11,58,33,1019.5,1016,1,2,20.9,29.1,No,No,-35.1583,147.4573
3/7/2013,1,15.4,32.5,0,7.6,11.8,28,13,13,60,27,1018.8,1015.4,1,5,21.6,31.4,No,No,-35.1583,147.4573
3/8/2013,1,18.5,32.1,0,7,11.9,35,17,13,55,27,1020.2,1016.6,1,1,23.4,31.4,No,No,-35.1583,147.4573
3/9/2013,1,19.5,32.3,0,10,10.3,35,19,6,60,33,1019.8,1016.1,6,1,21.5,29.6,No,No,-35.1583,147.4573
3/10/2013,1,18.1,34.7,0,7.4,10.4,24,11,17,62,24,1018.5,1015,6,1,22.3,33.5,No,No,-35.1583,147.4573
3/11/2013,1,19,32.5,0,7.2,11.3,28,17,11,62,33,1019.1,1016,1,1,23,31.7,No,No,-35.1583,147.4573
3/12/2013,1,19.5,32.4,0,8.6,11.6,31,17,7,58,32,1019.4,1014.6,1,1,23,31.3,No,No,-35.1583,147.4573
3/13/2013,1,19,34,0,7.4,9.3,37,11,15,54,25,1012.9,1008.4,1,5,22.7,32.9,No,No,-35.1583,147.4573
3/14/2013,1,17.6,29.6,0,9.8,11.4,33,17,20,57,21,1011.1,1009.5,1,1,19.3,29,No,No,-35.1583,147.4573
3/15/2013,1,12.2,31.3,0,7.6,11.4,28,11,11,57,30,1015.2,1012.8,1,1,19.3,29.9,No,No,-35.1583,147.4573
3/16/2013,1,11.9,29.5,0,6.2,8,50,0,28,64,19,1013.2,1009.9,2,6,19.1,27.7,No,No,-35.1583,147.4573
3/17/2013,1,9.9,23.4,0,8,11.6,43,19,20,44,20,1016.7,1016.8,0,1,14.9,22.3,No,No,-35.1583,147.4573
3/18/2013,1,7.5,23.8,0,8,11.5,39,17,7,44,25,1021.4,1019.1,5,1,14.1,21.7,No,No,-35.1583,147.4573
3/19/2013,1,11,26.6,0,6.4,11.1,39,22,7,49,22,1023.2,1020.3,0,1,16.8,24.9,No,No,-35.1583,147.4573
3/20/2013,1,14.9,27.8,0,7.6,7.6,41,17,15,53,35,1023.2,1018.2,4,7,18.3,25.6,No,No,-35.1583,147.4573
3/21/2013,1,18.3,21.9,0.6,8.6,0,50,24,20,53,86,1014.7,1012,7,8,20.7,18.1,No,Yes,-35.1583,147.4573
3/22/2013,1,15.1,24.4,24.2,1.4,6.9,28,0,11,65,47,1014.3,1012.8,7,7,16.9,22.3,Yes,No,-35.1583,147.4573
3/23/2013,1,10.6,24.6,0,4.4,11,31,0,22,78,33,1018,1015.8,1,1,15.4,23.5,No,No,-35.1583,147.4573
3/24/2013,1,10.8,28.5,0,6,11.3,43,13,28,69,22,1016.7,1013.1,1,6,14.9,27.1,No,No,-35.1583,147.4573
3/25/2013,1,10.5,28,0,5.4,10.1,26,13,7,65,32,1018.8,1016.7,1,2,15.4,27.4,No,No,-35.1583,147.4573
3/26/2013,1,15.3,31.5,0,4.2,9.3,31,11,19,72,23,1017.6,1014.1,6,1,17.7,30.6,No,No,-35.1583,147.4573
3/27/2013,1,17.7,34.2,0,6.2,11,48,15,26,56,28,1016.3,1012.1,1,3,22.6,33,No,Yes,-35.1583,147.4573
3/28/2013,1,21,23.8,3,10,0.1,39,15,28,76,91,1014.3,1016.2,7,8,22.2,15.6,Yes,Yes,-35.1583,147.4573
3/29/2013,1,7.9,20.7,7.6,3,11.2,35,2,22,74,34,1020.6,1017.6,0,1,10.3,20.5,Yes,No,-35.1583,147.4573
3/30/2013,1,6.9,20.4,0,4.6,6.9,30,0,13,78,44,1017.5,1013.6,2,5,12,19.6,No,No,-35.1583,147.4573
3/31/2013,1,11.4,23.1,0,3.4,6.5,33,9,19,79,44,1014,1013,7,7,15.1,21.7,No,No,-35.1583,147.4573
4/1/2013,1,8.2,23.4,0,3.8,9.9,33,0,20,89,39,1018.5,1016.7,1,4,12.7,21.4,No,No,-35.1583,147.4573
